start_time,end_time,start_minute,end_minute,duration
04:03,04:33,243,273,30
06:38,07:49,398,469,71
06:51,07:33,411,453,42
07:13,08:29,433,509,76
07:22,08:39,442,519,77
07:34,08:28,454,508,54
07:35,08:36,455,516,61
07:37,08:01,457,481,24
07:50,09:00,470,540,70
07:55,09:13,475,553,78
08:12,09:32,492,572,80
08:36,10:06,516,606,90
08:58,09:54,538,594,56
09:02,10:15,542,615,73
09:06,10:21,546,621,75
09:39,10:27,579,627,48
09:43,11:13,583,673,90
09:45,10:11,585,611,26
10:04,10:54,604,654,50
10:40,11:24,640,684,44
12:00,12:49,720,769,49
12:26,12:47,746,767,21
12:52,14:08,772,848,76
13:00,14:24,780,864,84
13:08,13:56,788,836,48
13:45,14:05,825,845,20
13:54,14:14,834,854,20
14:02,15:10,842,910,68
15:29,16:54,929,1014,85
15:47,16:19,947,979,32
16:26,17:43,986,1063,77
16:39,17:56,999,1076,77
16:43,17:26,1003,1046,43
16:50,17:29,1010,1049,39
16:57,18:03,1017,1083,66
17:07,18:02,1027,1082,55
17:07,17:54,1027,1074,47
17:14,18:02,1034,1082,48
17:32,18:19,1052,1099,47
17:43,18:21,1063,1101,38
17:45,18:14,1065,1094,29
17:56,19:26,1076,1166,90
18:20,19:33,1100,1173,73
19:08,19:59,1148,1199,51
19:26,20:23,1166,1223,57
19:35,20:40,1175,1240,65
20:52,21:32,1252,1292,40
21:06,21:34,1266,1294,28
21:22,22:44,1282,1364,82
21:48,23:03,1308,1383,75
