start_time,end_time,start_minute,end_minute,duration
04:19,04:47,259,287,28
04:31,05:37,271,337,66
04:48,05:28,288,328,40
04:57,05:58,297,358,61
05:56,06:30,356,390,34
06:05,07:13,365,433,68
06:15,06:45,375,405,30
06:21,07:16,381,436,55
06:58,07:53,418,473,55
07:03,08:29,423,509,86
07:11,07:59,431,479,48
07:26,08:46,446,526,80
07:36,08:40,456,520,64
07:41,08:27,461,507,46
07:45,08:40,465,520,55
07:49,08:59,469,539,70
08:00,08:29,480,509,29
08:07,09:23,487,563,76
08:30,08:57,510,537,27
08:49,09:50,529,590,61
08:53,09:35,533,575,42
09:05,09:57,545,597,52
09:41,10:53,581,653,72
09:46,11:16,586,676,90
09:48,10:34,588,634,46
09:49,10:51,589,651,62
09:57,10:17,597,617,20
10:23,11:02,623,662,39
10:48,11:48,648,708,60
10:56,11:26,656,686,30
11:10,11:51,670,711,41
11:22,11:42,682,702,20
11:53,12:37,713,757,44
11:58,12:37,718,757,39
12:33,13:37,753,817,64
12:39,13:34,759,814,55
12:55,13:35,775,815,40
13:19,14:21,799,861,62
14:00,14:39,840,879,39
14:20,15:00,860,900,40
14:27,14:56,867,896,29
14:27,15:06,867,906,39
14:52,15:41,892,941,49
15:01,16:14,901,974,73
15:04,16:31,904,991,87
15:13,15:46,913,946,33
15:16,16:32,916,992,76
15:37,16:28,937,988,51
15:37,16:08,937,968,31
15:53,16:29,953,989,36
16:06,17:30,966,1050,84
16:06,16:46,966,1006,40
16:23,17:10,983,1030,47
16:30,17:32,990,1052,62
16:38,17:33,998,1053,55
16:48,18:08,1008,1088,80
16:55,18:02,1015,1082,67
16:56,18:10,1016,1090,74
17:23,18:35,1043,1115,72
17:47,18:22,1067,1102,35
17:53,19:03,1073,1143,70
18:02,18:55,1082,1135,53
18:03,19:10,1083,1150,67
18:05,19:21,1085,1161,76
18:22,18:58,1102,1138,36
18:40,19:42,1120,1182,62
18:54,19:43,1134,1183,49
19:08,19:52,1148,1192,44
19:49,20:23,1189,1223,34
19:56,20:16,1196,1216,20
20:09,21:10,1209,1270,61
20:22,21:19,1222,1279,57
21:32,22:14,1292,1334,42
21:46,22:30,1306,1350,44
21:56,22:21,1316,1341,25
