start_time,end_time,start_minute,end_minute,duration
04:19,05:07,259,307,48
04:37,05:19,277,319,42
04:53,05:50,293,350,57
05:08,05:28,308,328,20
05:41,07:11,341,431,90
06:16,07:20,376,440,64
06:33,07:12,393,432,39
06:37,07:22,397,442,45
06:41,07:37,401,457,56
06:44,07:21,404,441,37
06:56,07:43,416,463,47
07:10,07:50,430,470,40
07:44,08:31,464,511,47
07:46,08:47,466,527,61
07:49,08:57,469,537,68
07:49,08:53,469,533,64
07:53,08:13,473,493,20
08:00,09:25,480,565,85
08:04,09:34,484,574,90
08:05,09:05,485,545,60
08:08,08:49,488,529,41
08:12,09:23,492,563,71
08:17,09:12,497,552,55
08:19,09:22,499,562,63
08:21,09:03,501,543,42
08:24,09:04,504,544,40
08:46,09:28,526,568,42
08:51,10:06,531,606,75
08:56,09:46,536,586,50
09:07,09:45,547,585,38
09:12,09:36,552,576,24
09:25,10:15,565,615,50
09:34,09:54,574,594,20
09:41,11:03,581,663,82
09:52,10:48,592,648,56
10:46,11:31,646,691,45
11:05,12:16,665,736,71
11:07,11:40,667,700,33
11:20,12:03,680,723,43
11:27,12:11,687,731,44
12:01,12:58,721,778,57
12:04,12:50,724,770,46
12:09,13:37,729,817,88
12:32,13:54,752,834,82
12:34,13:04,754,784,30
12:42,13:48,762,828,66
12:45,14:12,765,852,87
12:51,13:49,771,829,58
13:47,14:42,827,882,55
14:10,15:02,850,902,52
14:29,15:59,869,959,90
15:06,16:06,906,966,60
15:20,16:18,920,978,58
15:28,16:34,928,994,66
15:28,16:28,928,988,60
15:41,16:38,941,998,57
16:00,17:05,960,1025,65
16:24,17:06,984,1026,42
16:24,16:44,984,1004,20
16:27,17:06,987,1026,39
16:39,17:06,999,1026,27
16:54,17:14,1014,1034,20
17:05,18:10,1025,1090,65
17:10,17:59,1030,1079,49
17:12,18:25,1032,1105,73
17:35,18:40,1055,1120,65
17:40,18:25,1060,1105,45
17:42,18:15,1062,1095,33
18:00,19:07,1080,1147,67
18:29,19:35,1109,1175,66
19:31,20:17,1171,1217,46
19:33,21:03,1173,1263,90
20:05,21:35,1205,1295,90
21:11,22:32,1271,1352,81
21:12,21:46,1272,1306,34
