start_time,end_time,start_minute,end_minute,duration
04:16,04:36,256,276,20
06:29,07:09,389,429,40
06:38,07:50,398,470,72
07:02,07:38,422,458,36
07:04,08:15,424,495,71
07:35,08:16,455,496,41
07:42,08:26,462,506,44
08:08,08:57,488,537,49
08:10,09:18,490,558,68
08:15,09:07,495,547,52
08:33,09:21,513,561,48
08:46,09:25,526,565,39
09:13,10:10,553,610,57
09:46,11:05,586,665,79
09:52,10:20,592,620,28
10:02,10:58,602,658,56
11:49,12:46,709,766,57
11:49,13:05,709,785,76
11:55,13:04,715,784,69
13:51,15:09,831,909,78
14:01,15:16,841,916,75
14:27,14:47,867,887,20
14:44,15:42,884,942,58
14:55,15:57,895,957,62
15:00,15:20,900,920,20
15:15,16:45,915,1005,90
15:52,16:24,952,984,32
16:14,16:47,974,1007,33
16:16,16:43,976,1003,27
16:25,17:37,985,1057,72
16:25,17:21,985,1041,56
16:27,17:08,987,1028,41
16:34,17:21,994,1041,47
16:37,18:00,997,1080,83
16:39,18:09,999,1089,90
17:27,18:15,1047,1095,48
17:33,18:00,1053,1080,27
17:47,19:15,1067,1155,88
17:49,18:40,1069,1120,51
18:03,19:14,1083,1154,71
18:38,19:41,1118,1181,63
18:38,19:54,1118,1194,76
18:41,19:08,1121,1148,27
18:41,19:01,1121,1141,20
18:45,20:01,1125,1201,76
19:08,20:37,1148,1237,89
19:44,20:39,1184,1239,55
20:07,20:44,1207,1244,37
20:33,20:53,1233,1253,20
21:31,22:28,1291,1348,57
