start_time,end_time,start_minute,end_minute,duration
04:01,04:49,241,289,48
04:20,05:25,260,325,65
04:28,05:26,268,326,58
04:47,05:26,287,326,39
05:07,06:07,307,367,60
05:09,06:14,309,374,65
05:09,06:34,309,394,85
05:19,06:12,319,372,53
05:49,07:14,349,434,85
06:00,06:52,360,412,52
06:13,07:11,373,431,58
06:14,07:09,374,429,55
06:20,07:30,380,450,70
06:29,07:41,389,461,72
07:03,07:41,423,461,38
07:05,08:16,425,496,71
07:06,07:55,426,475,49
07:08,08:18,428,498,70
07:09,08:11,429,491,62
07:11,08:13,431,493,62
07:12,08:10,432,490,58
07:23,08:13,443,493,50
07:24,08:10,444,490,46
07:27,07:57,447,477,30
07:27,08:03,447,483,36
07:30,09:00,450,540,90
07:49,09:04,469,544,75
08:10,08:52,490,532,42
08:17,09:39,497,579,82
08:23,09:17,503,557,54
08:24,09:11,504,551,47
08:30,09:49,510,589,79
08:37,09:12,517,552,35
08:40,09:42,520,582,62
08:42,09:34,522,574,52
08:52,09:57,532,597,65
08:54,09:55,534,595,61
08:55,10:01,535,601,66
08:56,09:52,536,592,56
08:57,10:06,537,606,69
09:01,10:06,541,606,65
09:02,09:59,542,599,57
09:06,10:29,546,629,83
09:06,09:28,546,568,22
09:20,10:47,560,647,87
09:21,10:45,561,645,84
09:39,11:08,579,668,89
09:39,10:33,579,633,54
09:45,11:03,585,663,78
09:46,11:01,586,661,75
09:50,10:42,590,642,52
09:52,11:09,592,669,77
09:58,10:40,598,640,42
10:08,11:37,608,697,89
10:10,11:02,610,662,52
10:16,10:36,616,636,20
10:21,11:33,621,693,72
10:21,11:31,621,691,70
10:28,11:43,628,703,75
10:30,11:26,630,686,56
10:32,11:15,632,675,43
10:56,11:47,656,707,51
10:57,11:18,657,678,21
10:58,11:37,658,697,39
11:00,11:20,660,680,20
11:12,11:47,672,707,35
11:26,12:48,686,768,82
11:39,12:31,699,751,52
11:40,12:32,700,752,52
11:42,12:15,702,735,33
11:50,13:03,710,783,73
11:58,12:44,718,764,46
12:00,13:11,720,791,71
12:01,13:25,721,805,84
12:25,13:03,745,783,38
12:38,13:36,758,816,58
13:01,13:21,781,801,20
13:24,14:13,804,853,49
13:26,14:12,806,852,46
13:48,14:47,828,887,59
13:51,14:59,831,899,68
13:51,14:35,831,875,44
13:54,15:11,834,911,77
14:00,15:01,840,901,61
14:08,15:34,848,934,86
14:18,14:58,858,898,40
14:19,15:19,859,919,60
14:27,15:09,867,909,42
14:42,16:11,882,971,89
14:54,15:41,894,941,47
14:56,15:46,896,946,50
14:57,15:53,897,953,56
15:00,16:06,900,966,66
15:14,15:39,914,939,25
15:16,16:20,916,980,64
15:22,15:57,922,957,35
16:01,16:48,961,1008,47
16:05,17:35,965,1055,90
16:10,17:01,970,1021,51
16:11,17:08,971,1028,57
16:13,17:40,973,1060,87
16:17,16:39,977,999,22
16:23,17:37,983,1057,74
16:26,17:31,986,1051,65
16:43,17:28,1003,1048,45
16:52,18:08,1012,1088,76
16:55,18:09,1015,1089,74
16:57,17:42,1017,1062,45
17:03,18:21,1023,1101,78
17:07,18:00,1027,1080,53
17:07,17:47,1027,1067,40
17:09,18:16,1029,1096,67
17:12,18:31,1032,1111,79
17:13,18:38,1033,1118,85
17:21,18:13,1041,1093,52
17:39,18:25,1059,1105,46
17:44,18:38,1064,1118,54
17:54,18:44,1074,1124,50
17:56,19:14,1076,1154,78
18:00,19:04,1080,1144,64
18:12,18:40,1092,1120,28
18:22,19:26,1102,1166,64
18:26,19:24,1106,1164,58
18:29,19:54,1109,1194,85
18:31,19:38,1111,1178,67
18:34,19:28,1114,1168,54
18:42,19:43,1122,1183,61
18:42,19:42,1122,1182,60
18:45,19:24,1125,1164,39
18:46,19:22,1126,1162,36
18:53,20:11,1133,1211,78
19:10,19:38,1150,1178,28
19:11,19:42,1151,1182,31
19:12,19:32,1152,1172,20
19:18,20:23,1158,1223,65
19:19,19:39,1159,1179,20
19:23,19:46,1163,1186,23
19:37,20:22,1177,1222,45
19:38,20:15,1178,1215,37
19:57,20:50,1197,1250,53
19:58,20:51,1198,1251,53
20:03,20:48,1203,1248,45
20:03,20:58,1203,1258,55
20:21,21:01,1221,1261,40
20:38,21:09,1238,1269,31
20:40,21:52,1240,1312,72
20:44,21:55,1244,1315,71
20:55,22:07,1255,1327,72
21:04,21:53,1264,1313,49
21:27,21:47,1287,1307,20
