start_time,end_time,start_minute,end_minute,duration
04:04,05:05,244,305,61
04:04,04:30,244,270,26
04:19,04:51,259,291,32
04:54,05:35,294,335,41
05:06,05:49,306,349,43
05:15,06:19,315,379,64
05:28,06:21,328,381,53
05:46,06:44,346,404,58
05:48,06:26,348,386,38
05:56,07:15,356,435,79
06:00,07:30,360,450,90
06:00,06:54,360,414,54
06:14,07:17,374,437,63
06:15,07:04,375,424,49
06:19,06:41,379,401,22
06:22,07:37,382,457,75
06:22,06:59,382,419,37
06:23,07:26,383,446,63
06:30,07:18,390,438,48
06:39,07:40,399,460,61
06:50,07:46,410,466,56
06:56,07:39,416,459,43
07:04,08:17,424,497,73
07:10,08:15,430,495,65
07:11,08:07,431,487,56
07:12,08:29,432,509,77
07:14,08:32,434,512,78
07:18,08:26,438,506,68
07:20,08:30,440,510,70
07:26,08:17,446,497,51
07:29,08:53,449,533,84
07:30,08:13,450,493,43
07:30,08:29,450,509,59
07:31,08:09,451,489,38
07:31,08:16,451,496,45
07:34,08:40,454,520,66
07:36,08:23,456,503,47
07:37,08:21,457,501,44
07:43,08:22,463,502,39
07:46,08:51,466,531,65
07:47,08:12,467,492,25
07:49,08:56,469,536,67
07:52,08:44,472,524,52
08:04,08:44,484,524,40
08:05,09:34,485,574,89
08:07,08:45,487,525,38
08:20,09:23,500,563,63
08:22,08:42,502,522,20
08:25,09:20,505,560,55
08:32,09:47,512,587,75
08:33,09:14,513,554,41
08:35,09:08,515,548,33
08:38,09:56,518,596,78
08:40,09:16,520,556,36
08:46,09:22,526,562,36
08:47,09:14,527,554,27
08:49,09:49,529,589,60
08:49,09:09,529,549,20
08:50,09:16,530,556,26
08:51,10:12,531,612,81
08:51,10:09,531,609,78
08:54,09:22,534,562,28
08:54,09:53,534,593,59
08:55,09:59,535,599,64
09:00,09:45,540,585,45
09:03,09:51,543,591,48
09:15,10:15,555,615,60
09:21,09:51,561,591,30
09:22,09:48,562,588,26
09:26,10:24,566,624,58
09:27,10:31,567,631,64
09:30,09:55,570,595,25
09:31,10:19,571,619,48
09:34,09:57,574,597,23
09:35,10:27,575,627,52
09:37,10:33,577,633,56
09:44,10:08,584,608,24
09:44,10:20,584,620,36
09:46,10:54,586,654,68
09:47,11:02,587,662,75
09:57,10:35,597,635,38
10:01,10:37,601,637,36
10:07,11:03,607,663,56
10:10,10:37,610,637,27
10:11,10:57,611,657,46
10:14,11:37,614,697,83
10:23,11:41,623,701,78
10:24,10:58,624,658,34
10:39,11:10,639,670,31
10:41,11:01,641,661,20
10:46,11:39,646,699,53
11:02,12:02,662,722,60
11:14,12:29,674,749,75
11:15,12:38,675,758,83
11:25,12:00,685,720,35
11:40,12:54,700,774,74
11:45,12:54,705,774,69
11:48,12:44,708,764,56
11:54,13:20,714,800,86
12:12,13:06,732,786,54
12:16,13:12,736,792,56
12:33,13:21,753,801,48
13:14,14:16,794,856,62
13:20,14:06,800,846,46
13:29,13:49,809,829,20
13:33,14:50,813,890,77
13:52,15:01,832,901,69
13:54,14:14,834,854,20
14:08,14:34,848,874,26
14:10,14:52,850,892,42
14:14,15:21,854,921,67
14:15,14:43,855,883,28
14:47,15:51,887,951,64
14:49,15:51,889,951,62
15:00,16:30,900,990,90
15:01,15:55,901,955,54
15:05,15:41,905,941,36
15:06,15:43,906,943,37
15:24,16:04,924,964,40
15:26,16:27,926,987,61
15:30,16:44,930,1004,74
15:36,16:25,936,985,49
