start_time,end_time,start_minute,end_minute,duration
04:01,05:01,241,301,60
04:01,05:20,241,320,79
04:13,04:46,253,286,33
04:30,05:19,270,319,49
04:32,05:37,272,337,65
04:37,04:57,277,297,20
04:42,05:52,282,352,70
04:52,05:53,292,353,61
04:58,06:02,298,362,64
04:58,05:59,298,359,61
05:14,06:00,314,360,46
05:21,06:14,321,374,53
05:23,06:50,323,410,87
05:24,06:29,324,389,65
05:25,05:52,325,352,27
05:34,06:52,334,412,78
06:03,06:29,363,389,26
06:14,07:22,374,442,68
06:17,07:30,377,450,73
06:17,06:55,377,415,38
06:21,07:51,381,471,90
06:32,07:47,392,467,75
06:36,06:56,396,416,20
06:38,07:41,398,461,63
06:57,07:22,417,442,25
07:02,08:32,422,512,90
07:05,08:04,425,484,59
07:07,08:23,427,503,76
07:10,07:56,430,476,46
07:10,08:02,430,482,52
07:11,07:47,431,467,36
07:13,08:02,433,482,49
07:14,08:35,434,515,81
07:17,07:42,437,462,25
07:22,08:27,442,507,65
07:28,08:19,448,499,51
07:31,08:54,451,534,83
07:31,08:29,451,509,58
07:38,08:21,458,501,43
07:51,09:21,471,561,90
07:54,08:33,474,513,39
08:01,09:13,481,553,72
08:02,09:32,482,572,90
08:04,09:18,484,558,74
08:06,08:54,486,534,48
08:08,09:10,488,550,62
08:09,09:06,489,546,57
08:19,09:49,499,589,90
08:24,09:12,504,552,48
08:29,08:51,509,531,22
08:31,09:21,511,561,50
08:31,09:08,511,548,37
08:43,10:08,523,608,85
08:43,09:14,523,554,31
08:47,09:48,527,588,61
08:51,09:55,531,595,64
08:54,09:35,534,575,41
08:56,09:39,536,579,43
08:57,09:44,537,584,47
09:00,10:11,540,611,71
09:04,10:09,544,609,65
09:06,09:42,546,582,36
09:06,09:49,546,589,43
09:07,09:41,547,581,34
09:11,09:42,551,582,31
09:14,09:49,554,589,35
09:15,10:23,555,623,68
09:37,10:30,577,630,53
09:37,10:27,577,627,50
09:37,10:37,577,637,60
09:44,10:12,584,612,28
09:46,10:59,586,659,73
09:47,10:42,587,642,55
09:51,10:41,591,641,50
10:00,10:33,600,633,33
10:14,10:56,614,656,42
10:15,11:11,615,671,56
10:15,11:16,615,676,61
10:23,11:11,623,671,48
10:36,11:06,636,666,30
11:14,12:31,674,751,77
11:15,12:15,675,735,60
11:16,11:58,676,718,42
11:22,11:56,682,716,34
11:26,12:41,686,761,75
11:51,13:09,711,789,78
12:44,13:31,764,811,47
12:46,13:24,766,804,38
12:49,14:02,769,842,73
13:03,14:05,783,845,62
13:05,13:53,785,833,48
13:17,14:16,797,856,59
13:19,14:06,799,846,47
13:30,14:32,810,872,62
13:39,14:00,819,840,21
13:47,14:59,827,899,72
13:57,15:00,837,900,63
14:22,14:42,862,882,20
14:26,14:46,866,886,20
14:28,15:47,868,947,79
14:28,15:18,868,918,50
14:35,15:52,875,952,77
14:47,15:28,887,928,41
14:52,15:42,892,942,50
14:55,15:29,895,929,34
15:14,16:23,914,983,69
15:21,16:18,921,978,57
15:27,16:57,927,1017,90
15:30,16:39,930,999,69
15:30,16:21,930,981,51
15:34,16:21,934,981,47
15:49,17:05,949,1025,76
15:55,16:39,955,999,44
15:56,17:26,956,1046,90
16:02,16:42,962,1002,40
16:08,17:12,968,1032,64
16:11,17:07,971,1027,56
16:11,16:43,971,1003,32
16:12,17:01,972,1021,49
16:16,17:46,976,1066,90
16:17,17:13,977,1033,56
16:22,17:14,982,1034,52
16:23,17:27,983,1047,64
16:27,17:29,987,1049,62
16:30,17:15,990,1035,45
16:30,17:25,990,1045,55
16:30,17:24,990,1044,54
16:31,17:22,991,1042,51
16:35,17:25,995,1045,50
16:41,17:32,1001,1052,51
16:43,17:22,1003,1042,39
16:50,17:36,1010,1056,46
16:51,17:56,1011,1076,65
16:51,17:50,1011,1070,59
16:52,18:04,1012,1084,72
16:54,17:56,1014,1076,62
16:54,18:17,1014,1097,83
17:02,18:20,1022,1100,78
17:06,18:19,1026,1099,73
17:07,18:29,1027,1109,82
17:09,18:19,1029,1099,70
17:09,17:47,1029,1067,38
17:10,18:36,1030,1116,86
17:10,17:59,1030,1079,49
17:12,17:59,1032,1079,47
17:16,18:11,1036,1091,55
17:20,18:34,1040,1114,74
17:21,18:06,1041,1086,45
17:23,17:43,1043,1063,20
17:24,18:02,1044,1082,38
17:24,17:46,1044,1066,22
17:26,18:12,1046,1092,46
17:27,18:22,1047,1102,55
17:29,18:13,1049,1093,44
17:38,18:25,1058,1105,47
17:40,18:31,1060,1111,51
17:41,18:21,1061,1101,40
17:42,18:49,1062,1129,67
17:42,18:31,1062,1111,49
17:43,18:25,1063,1105,42
17:46,18:50,1066,1130,64
17:47,18:25,1067,1105,38
17:49,18:49,1069,1129,60
17:50,19:09,1070,1149,79
17:58,18:32,1078,1112,34
17:58,19:11,1078,1151,73
18:02,18:50,1082,1130,48
18:06,18:50,1086,1130,44
18:19,19:07,1099,1147,48
18:21,18:42,1101,1122,21
18:23,19:04,1103,1144,41
18:23,19:25,1103,1165,62
18:28,19:43,1108,1183,75
18:34,19:46,1114,1186,72
18:36,19:29,1116,1169,53
18:51,19:33,1131,1173,42
18:53,19:58,1133,1198,65
18:56,19:43,1136,1183,47
19:07,20:24,1147,1224,77
19:13,20:24,1153,1224,71
19:34,20:29,1174,1229,55
19:37,20:49,1177,1249,72
19:50,20:57,1190,1257,67
19:57,21:13,1197,1273,76
20:07,20:48,1207,1248,41
20:27,21:34,1227,1294,67
20:38,21:56,1238,1316,78
20:42,21:32,1242,1292,50
20:50,21:20,1250,1280,30
20:51,21:25,1251,1285,34
21:05,21:52,1265,1312,47
21:06,22:08,1266,1328,62
21:07,22:10,1267,1330,63
21:29,22:59,1289,1379,90
21:32,22:52,1292,1372,80
21:32,22:30,1292,1350,58
21:33,23:03,1293,1383,90
21:37,22:50,1297,1370,73
21:49,22:58,1309,1378,69
21:56,23:04,1316,1384,68
