start_time,end_time,start_minute,end_minute,duration
05:00,06:00,300,360,60
05:01,05:45,301,345,44
05:17,05:37,317,337,20
05:18,06:16,318,376,58
05:29,06:12,329,372,43
05:35,06:54,335,414,79
05:45,06:20,345,380,35
06:11,07:03,371,423,52
06:15,06:50,375,410,35
07:01,07:24,421,444,23
07:06,08:13,426,493,67
07:07,07:27,427,447,20
07:10,08:09,430,489,59
07:18,08:14,438,494,56
07:22,08:05,442,485,43
07:28,07:48,448,468,20
07:35,08:20,455,500,45
07:45,08:54,465,534,69
07:55,09:18,475,558,83
07:56,08:50,476,530,54
07:56,08:47,476,527,51
07:58,08:34,478,514,36
08:01,08:55,481,535,54
08:03,08:34,483,514,31
08:03,09:12,483,552,69
08:05,08:48,485,528,43
08:12,09:04,492,544,52
08:23,09:01,503,541,38
08:23,08:59,503,539,36
08:24,09:22,504,562,58
08:29,09:18,509,558,49
08:31,08:55,511,535,24
08:43,09:52,523,592,69
08:53,09:13,533,553,20
08:57,09:46,537,586,49
09:12,10:16,552,616,64
09:17,09:43,557,583,26
09:30,09:57,570,597,27
09:44,10:14,584,614,30
09:46,10:50,586,650,64
09:55,10:43,595,643,48
10:09,11:05,609,665,56
10:20,11:00,620,660,40
10:48,11:41,648,701,53
10:58,11:32,658,692,34
11:00,11:49,660,709,49
11:15,12:34,675,754,79
11:18,12:13,678,733,55
11:18,12:05,678,725,47
11:55,12:24,715,744,29
11:56,12:44,716,764,48
12:01,12:21,721,741,20
12:04,13:06,724,786,62
12:44,14:14,764,854,90
13:05,13:43,785,823,38
13:08,13:41,788,821,33
13:35,14:55,815,895,80
14:02,15:25,842,925,83
14:14,14:49,854,889,35
15:31,16:19,931,979,48
15:31,16:13,931,973,42
15:44,16:23,944,983,39
15:47,16:31,947,991,44
16:06,16:29,966,989,23
16:09,16:50,969,1010,41
16:24,17:35,984,1055,71
16:24,17:05,984,1025,41
16:25,17:41,985,1061,76
16:29,17:40,989,1060,71
16:40,17:09,1000,1029,29
16:40,17:58,1000,1078,78
16:45,17:55,1005,1075,70
17:03,17:23,1023,1043,20
17:13,18:15,1033,1095,62
17:18,18:22,1038,1102,64
17:23,18:16,1043,1096,53
17:23,18:53,1043,1133,90
17:41,18:03,1061,1083,22
17:42,18:34,1062,1114,52
17:56,18:30,1076,1110,34
18:02,18:22,1082,1102,20
18:05,19:28,1085,1168,83
18:12,19:30,1092,1170,78
18:14,19:33,1094,1173,79
18:24,19:20,1104,1160,56
18:42,19:47,1122,1187,65
18:49,19:48,1129,1188,59
18:58,19:32,1138,1172,34
19:08,19:53,1148,1193,45
19:13,20:06,1153,1206,53
19:27,20:57,1167,1257,90
19:27,20:13,1167,1213,46
19:54,20:39,1194,1239,45
20:00,20:54,1200,1254,54
20:14,21:13,1214,1273,59
20:52,21:44,1252,1304,52
21:11,21:33,1271,1293,22
21:19,22:17,1279,1337,58
21:38,22:40,1298,1360,62
21:56,23:03,1316,1383,67
