start_time,end_time,start_minute,end_minute,duration
04:07,05:08,247,308,61
04:07,04:48,247,288,41
04:09,05:30,249,330,81
04:25,05:55,265,355,90
04:31,05:41,271,341,70
04:48,05:32,288,332,44
04:54,05:29,294,329,35
05:01,05:36,301,336,35
05:05,05:43,305,343,38
05:19,06:14,319,374,55
05:23,06:34,323,394,71
05:35,06:38,335,398,63
05:41,07:11,341,431,90
05:49,06:33,349,393,44
05:54,06:40,354,400,46
05:58,07:23,358,443,85
06:22,07:35,382,455,73
06:28,07:27,388,447,59
06:31,07:25,391,445,54
06:39,07:40,399,460,61
06:41,07:31,401,451,50
06:45,07:23,405,443,38
06:58,08:01,418,481,63
07:02,07:33,422,453,31
07:02,07:25,422,445,23
07:04,08:01,424,481,57
07:05,07:57,425,477,52
07:05,07:53,425,473,48
07:06,08:02,426,482,56
07:07,07:38,427,458,31
07:07,08:11,427,491,64
07:11,07:59,431,479,48
07:13,07:33,433,453,20
07:20,08:24,440,504,64
07:23,07:57,443,477,34
07:32,08:33,452,513,61
07:34,08:42,454,522,68
07:38,09:08,458,548,90
07:40,08:54,460,534,74
07:42,08:02,462,482,20
07:43,08:50,463,530,67
07:46,09:02,466,542,76
07:49,08:37,469,517,48
07:49,09:09,469,549,80
07:54,08:30,474,510,36
07:57,08:46,477,526,49
07:58,08:58,478,538,60
08:07,08:52,487,532,45
08:15,09:22,495,562,67
08:17,09:10,497,550,53
08:18,08:38,498,518,20
08:19,09:14,499,554,55
08:20,08:55,500,535,35
08:28,09:10,508,550,42
08:28,08:48,508,528,20
08:34,09:20,514,560,46
08:36,09:25,516,565,49
08:37,09:18,517,558,41
08:43,09:11,523,551,28
08:43,09:03,523,543,20
08:55,09:23,535,563,28
08:55,09:48,535,588,53
09:04,09:56,544,596,52
09:10,09:30,550,570,20
09:11,10:25,551,625,74
09:14,09:49,554,589,35
09:15,10:13,555,613,58
09:18,09:44,558,584,26
09:27,10:35,567,635,68
09:33,11:03,573,663,90
09:35,10:00,575,600,25
09:38,10:41,578,641,63
09:40,10:55,580,655,75
09:46,10:27,586,627,41
09:49,10:43,589,643,54
09:50,10:53,590,653,63
09:52,11:12,592,672,80
09:57,10:39,597,639,42
10:00,11:14,600,674,74
10:02,10:48,602,648,46
10:08,10:28,608,628,20
10:14,11:10,614,670,56
10:15,11:24,615,684,69
10:17,11:05,617,665,48
10:18,10:58,618,658,40
10:30,10:54,630,654,24
10:31,10:59,631,659,28
10:33,12:03,633,723,90
10:33,11:34,633,694,61
10:35,11:17,635,677,42
10:37,11:14,637,674,37
10:37,11:48,637,708,71
