start_time,end_time,start_minute,end_minute,duration
04:05,04:47,245,287,42
04:53,06:17,293,377,84
05:04,06:34,304,394,90
05:36,06:46,336,406,70
05:44,06:38,344,398,54
06:19,07:09,379,429,50
06:22,07:05,382,425,43
06:28,07:30,388,450,62
06:46,08:01,406,481,75
07:17,07:56,437,476,39
07:24,08:13,444,493,49
07:57,09:14,477,554,77
08:22,08:54,502,534,32
08:29,09:32,509,572,63
08:50,10:12,530,612,82
08:50,10:02,530,602,72
09:03,09:36,543,576,33
09:25,10:10,565,610,45
09:53,11:02,593,662,69
10:02,11:07,602,667,65
10:31,11:38,631,698,67
10:34,11:18,634,678,44
10:34,11:17,634,677,43
10:37,11:06,637,666,29
10:45,12:01,645,721,76
10:51,12:21,651,741,90
10:55,11:38,655,698,43
11:17,12:05,677,725,48
11:32,12:49,692,769,77
12:11,13:17,731,797,66
13:26,14:56,806,896,90
13:30,13:50,810,830,20
13:41,14:11,821,851,30
14:50,15:48,890,948,58
14:51,15:19,891,919,28
15:14,15:44,914,944,30
15:43,16:25,943,985,42
16:07,17:15,967,1035,68
16:09,17:11,969,1031,62
16:17,17:47,977,1067,90
16:45,17:33,1005,1053,48
17:05,18:27,1025,1107,82
17:14,18:13,1034,1093,59
17:32,18:15,1052,1095,43
18:01,19:20,1081,1160,79
18:06,18:49,1086,1129,43
18:38,19:24,1118,1164,46
18:39,19:30,1119,1170,51
18:49,19:43,1129,1183,54
18:53,19:15,1133,1155,22
