start_time,end_time,start_minute,end_minute,duration
04:13,04:46,253,286,33
04:30,04:55,270,295,25
04:44,05:28,284,328,44
04:51,05:21,291,321,30
04:58,06:01,298,361,63
05:04,05:37,304,337,33
05:08,06:01,308,361,53
05:15,05:57,315,357,42
05:26,06:27,326,387,61
05:36,06:02,336,362,26
05:36,06:43,336,403,67
05:41,06:26,341,386,45
05:48,07:13,348,433,85
05:51,06:21,351,381,30
05:57,07:18,357,438,81
06:05,06:37,365,397,32
06:09,06:53,369,413,44
06:12,07:08,372,428,56
06:15,06:49,375,409,34
06:42,07:34,402,454,52
06:44,07:41,404,461,57
06:45,07:45,405,465,60
06:47,07:15,407,435,28
06:50,07:10,410,430,20
06:53,07:28,413,448,35
06:57,07:30,417,450,33
07:03,07:37,423,457,34
07:03,07:47,423,467,44
07:06,07:54,426,474,48
07:06,07:40,426,460,34
07:09,08:05,429,485,56
07:09,08:25,429,505,76
07:09,07:29,429,449,20
07:11,07:36,431,456,25
07:11,08:11,431,491,60
07:14,08:43,434,523,89
07:15,07:45,435,465,30
07:17,08:24,437,504,67
07:20,07:59,440,479,39
07:23,08:19,443,499,56
07:28,08:11,448,491,43
07:28,08:42,448,522,74
07:29,08:30,449,510,61
07:30,08:57,450,537,87
07:32,08:11,452,491,39
07:38,08:25,458,505,47
07:41,08:36,461,516,55
07:48,08:08,468,488,20
07:48,08:27,468,507,39
07:49,08:15,469,495,26
07:50,08:40,470,520,50
07:53,09:16,473,556,83
07:53,08:51,473,531,58
08:03,09:04,483,544,61
08:04,08:37,484,517,33
08:07,09:12,487,552,65
08:09,09:03,489,543,54
08:10,08:54,490,534,44
08:13,08:38,493,518,25
08:24,09:03,504,543,39
08:26,09:14,506,554,48
08:26,09:13,506,553,47
08:28,09:36,508,576,68
08:30,09:27,510,567,57
08:31,10:00,511,600,89
08:31,09:25,511,565,54
08:33,09:38,513,578,65
08:36,09:48,516,588,72
08:37,10:05,517,605,88
08:42,09:31,522,571,49
08:55,10:09,535,609,74
09:01,09:21,541,561,20
09:01,09:56,541,596,55
09:02,09:57,542,597,55
09:05,10:02,545,602,57
09:06,09:44,546,584,38
09:06,09:53,546,593,47
09:12,10:11,552,611,59
09:16,10:46,556,646,90
09:20,09:45,560,585,25
09:21,09:57,561,597,36
09:24,09:55,564,595,31
09:24,10:12,564,612,48
09:26,09:46,566,586,20
09:31,10:56,571,656,85
09:33,10:19,573,619,46
09:41,10:11,581,611,30
09:41,10:47,581,647,66
09:47,10:44,587,644,57
09:48,10:22,588,622,34
09:50,10:43,590,643,53
09:55,10:26,595,626,31
09:56,11:05,596,665,69
09:57,10:22,597,622,25
10:09,11:03,609,663,54
10:12,11:12,612,672,60
10:15,10:35,615,635,20
10:19,11:22,619,682,63
10:23,10:43,623,643,20
10:42,11:47,642,707,65
10:49,11:39,649,699,50
10:51,11:39,651,699,48
10:51,11:28,651,688,37
10:58,12:08,658,728,70
11:01,12:03,661,723,62
11:18,12:09,678,729,51
11:37,12:41,697,761,64
11:49,12:26,709,746,37
12:12,13:11,732,791,59
12:25,13:45,745,825,80
12:30,13:46,750,826,76
13:17,14:08,797,848,51
13:25,14:14,805,854,49
13:41,14:40,821,880,59
13:43,14:38,823,878,55
13:49,14:32,829,872,43
14:10,14:47,850,887,37
14:10,15:05,850,905,55
14:31,15:57,871,957,86
14:32,15:20,872,920,48
14:41,15:03,881,903,22
14:41,15:25,881,925,44
15:04,16:11,904,971,67
15:24,16:45,924,1005,81
15:29,16:19,929,979,50
15:38,16:23,938,983,45
15:48,16:27,948,987,39
16:06,16:26,966,986,20
16:08,17:27,968,1047,79
16:10,17:21,970,1041,71
16:11,17:06,971,1026,55
16:15,16:42,975,1002,27
16:20,17:01,980,1021,41
16:20,17:22,980,1042,62
16:24,17:34,984,1054,70
16:30,17:56,990,1076,86
16:37,17:17,997,1037,40
16:39,17:11,999,1031,32
16:39,17:34,999,1054,55
16:41,18:02,1001,1082,81
16:44,17:12,1004,1032,28
17:01,18:01,1021,1081,60
17:02,17:34,1022,1054,32
17:03,18:01,1023,1081,58
17:05,18:06,1025,1086,61
17:09,17:29,1029,1049,20
17:09,17:49,1029,1069,40
17:10,17:30,1030,1050,20
17:11,18:16,1031,1096,65
17:15,17:54,1035,1074,39
17:16,17:45,1036,1065,29
17:17,18:39,1037,1119,82
17:18,18:22,1038,1102,64
17:20,18:20,1040,1100,60
17:36,18:14,1056,1094,38
17:42,18:15,1062,1095,33
17:46,18:29,1066,1109,43
17:47,18:26,1067,1106,39
17:49,19:02,1069,1142,73
17:52,18:48,1072,1128,56
17:56,19:01,1076,1141,65
18:08,18:50,1088,1130,42
18:12,18:53,1092,1133,41
18:20,19:39,1100,1179,79
18:23,18:44,1103,1124,21
18:25,19:45,1105,1185,80
18:26,19:40,1106,1180,74
18:29,19:05,1109,1145,36
18:29,18:57,1109,1137,28
18:30,19:37,1110,1177,67
18:34,19:43,1114,1183,69
18:40,20:01,1120,1201,81
18:42,20:12,1122,1212,90
18:44,19:35,1124,1175,51
18:49,19:09,1129,1149,20
18:51,19:41,1131,1181,50
18:55,19:55,1135,1195,60
19:04,20:04,1144,1204,60
19:06,20:30,1146,1230,84
19:15,20:15,1155,1215,60
19:18,20:11,1158,1211,53
19:21,20:41,1161,1241,80
19:33,20:54,1173,1254,81
19:35,21:05,1175,1265,90
19:39,20:41,1179,1241,62
19:43,20:45,1183,1245,62
19:43,20:42,1183,1242,59
19:48,20:14,1188,1214,26
19:53,21:01,1193,1261,68
20:01,20:22,1201,1222,21
20:09,21:20,1209,1280,71
20:11,21:05,1211,1265,54
20:29,21:31,1229,1291,62
21:02,22:11,1262,1331,69
21:18,22:03,1278,1323,45
21:20,22:15,1280,1335,55
21:27,22:09,1287,1329,42
21:36,22:28,1296,1348,52
21:53,22:48,1313,1368,55
21:54,22:45,1314,1365,51
