start_time,end_time,start_minute,end_minute,duration
04:02,04:54,242,294,52
04:08,04:39,248,279,31
05:01,05:53,301,353,52
05:21,06:10,321,370,49
05:31,06:30,331,390,59
05:36,06:29,336,389,53
05:36,06:47,336,407,71
06:11,07:00,371,420,49
06:12,07:27,372,447,75
06:19,07:23,379,443,64
06:21,07:37,381,457,76
06:26,07:05,386,425,39
06:56,07:50,416,470,54
07:06,07:50,426,470,44
07:08,08:35,428,515,87
07:15,08:07,435,487,52
07:16,08:44,436,524,88
07:18,08:11,438,491,53
07:19,08:21,439,501,62
07:20,08:02,440,482,42
07:40,08:23,460,503,43
07:42,09:03,462,543,81
07:43,08:45,463,525,62
07:47,08:29,467,509,42
07:55,08:45,475,525,50
08:01,09:05,481,545,64
08:07,09:07,487,547,60
08:08,08:49,488,529,41
08:11,09:17,491,557,66
08:25,08:59,505,539,34
08:27,09:23,507,563,56
08:30,09:04,510,544,34
08:35,09:05,515,545,30
08:36,09:04,516,544,28
08:41,09:47,521,587,66
08:44,10:04,524,604,80
08:56,10:09,536,609,73
09:02,09:32,542,572,30
09:09,10:08,549,608,59
09:15,09:47,555,587,32
09:18,09:42,558,582,24
09:22,10:29,562,629,67
09:24,10:21,564,621,57
09:35,10:01,575,601,26
09:46,10:43,586,643,57
09:51,10:55,591,655,64
09:51,11:00,591,660,69
09:52,10:49,592,649,57
09:56,10:18,596,618,22
09:58,10:18,598,618,20
10:05,11:06,605,666,61
10:14,11:27,614,687,73
10:31,11:16,631,676,45
10:32,11:26,632,686,54
10:47,11:46,647,706,59
10:54,11:59,654,719,65
11:02,12:22,662,742,80
11:05,11:29,665,689,24
11:20,11:46,680,706,26
11:21,12:22,681,742,61
11:39,12:18,699,738,39
11:41,13:01,701,781,80
11:44,12:24,704,744,40
12:32,13:25,752,805,53
12:57,13:44,777,824,47
13:25,14:30,805,870,65
13:34,14:21,814,861,47
13:40,14:19,820,859,39
13:42,14:51,822,891,69
13:52,14:47,832,887,55
13:53,15:09,833,909,76
13:56,15:18,836,918,82
14:02,15:17,842,917,75
14:06,15:07,846,907,61
14:16,14:59,856,899,43
14:25,15:35,865,935,70
14:29,15:26,869,926,57
14:38,15:34,878,934,56
14:45,15:57,885,957,72
14:51,15:40,891,940,49
14:54,15:40,894,940,46
14:56,15:43,896,943,47
15:17,15:37,917,937,20
15:17,16:28,917,988,71
15:37,16:43,937,1003,66
15:41,16:38,941,998,57
15:52,16:49,952,1009,57
15:53,17:07,953,1027,74
15:55,16:19,955,979,24
16:03,16:47,963,1007,44
16:14,17:44,974,1064,90
16:23,16:56,983,1016,33
16:29,17:18,989,1038,49
16:31,17:41,991,1061,70
16:32,17:07,992,1027,35
16:36,17:20,996,1040,44
16:36,17:18,996,1038,42
16:37,17:24,997,1044,47
16:42,17:14,1002,1034,32
16:42,17:21,1002,1041,39
16:45,17:29,1005,1049,44
16:48,17:50,1008,1070,62
16:49,17:40,1009,1060,51
16:49,17:43,1009,1063,54
16:50,18:03,1010,1083,73
16:51,18:05,1011,1085,74
16:55,18:09,1015,1089,74
16:57,17:43,1017,1063,46
17:01,17:42,1021,1062,41
17:01,18:18,1021,1098,77
17:21,17:45,1041,1065,24
17:30,18:43,1050,1123,73
17:32,18:11,1052,1091,39
17:36,18:42,1056,1122,66
17:39,18:55,1059,1135,76
17:45,18:33,1065,1113,48
17:45,18:45,1065,1125,60
17:58,18:40,1078,1120,42
18:03,18:59,1083,1139,56
18:05,18:58,1085,1138,53
18:09,18:51,1089,1131,42
18:12,19:18,1092,1158,66
18:14,19:09,1094,1149,55
18:18,19:48,1098,1188,90
18:19,19:13,1099,1153,54
18:26,19:12,1106,1152,46
18:27,19:11,1107,1151,44
18:33,20:03,1113,1203,90
18:43,19:38,1123,1178,55
18:46,19:06,1126,1146,20
18:49,19:44,1129,1184,55
18:49,19:54,1129,1194,65
18:51,19:43,1131,1183,52
18:55,19:51,1135,1191,56
19:02,19:56,1142,1196,54
19:21,20:41,1161,1241,80
19:29,20:59,1169,1259,90
19:52,20:59,1192,1259,67
20:09,20:54,1209,1254,45
20:14,21:15,1214,1275,61
20:18,21:09,1218,1269,51
20:21,21:28,1221,1288,67
20:35,21:37,1235,1297,62
20:40,21:26,1240,1286,46
21:05,22:20,1265,1340,75
21:07,21:54,1267,1314,47
21:13,21:46,1273,1306,33
21:19,21:45,1279,1305,26
21:27,22:57,1287,1377,90
21:28,22:00,1288,1320,32
