start_time,end_time,start_minute,end_minute,duration
04:04,04:25,244,265,21
04:14,05:08,254,308,54
04:39,05:16,279,316,37
05:14,06:05,314,365,51
05:35,06:12,335,372,37
05:54,06:48,354,408,54
06:42,07:02,402,422,20
06:55,07:42,415,462,47
07:07,07:27,427,447,20
07:16,08:05,436,485,49
07:23,08:11,443,491,48
08:01,09:14,481,554,73
08:02,09:01,482,541,59
08:04,08:45,484,525,41
08:05,08:25,485,505,20
08:07,08:58,487,538,51
08:11,08:51,491,531,40
08:20,08:40,500,520,20
08:27,09:05,507,545,38
08:36,09:28,516,568,52
08:38,09:01,518,541,23
08:40,09:43,520,583,63
08:41,09:16,521,556,35
08:47,09:07,527,547,20
08:56,09:26,536,566,30
08:57,09:20,537,560,23
08:58,10:12,538,612,74
09:00,09:39,540,579,39
09:09,10:39,549,639,90
09:18,09:50,558,590,32
09:20,09:46,560,586,26
09:20,10:09,560,609,49
09:22,10:16,562,616,54
09:31,10:12,571,612,41
09:33,10:30,573,630,57
09:33,10:24,573,624,51
09:48,10:36,588,636,48
09:55,10:51,595,651,56
10:21,11:02,621,662,41
10:31,11:18,631,678,47
10:33,11:56,633,716,83
10:46,11:20,646,680,34
10:55,11:59,655,719,64
11:01,12:06,661,726,65
11:08,12:11,668,731,63
11:43,12:30,703,750,47
12:13,12:38,733,758,25
12:31,13:26,751,806,55
12:40,14:08,760,848,88
12:47,13:37,767,817,50
13:39,14:52,819,892,73
14:02,15:00,842,900,58
14:37,15:23,877,923,46
14:41,15:49,881,949,68
15:11,16:17,911,977,66
15:16,16:45,916,1005,89
15:18,15:49,918,949,31
15:33,16:28,933,988,55
15:35,16:13,935,973,38
15:40,16:24,940,984,44
15:41,16:31,941,991,50
15:48,16:57,948,1017,69
15:53,16:55,953,1015,62
16:10,16:30,970,990,20
16:11,16:44,971,1004,33
16:12,16:32,972,992,20
16:21,16:47,981,1007,26
16:23,17:14,983,1034,51
16:33,17:16,993,1036,43
16:41,18:11,1001,1091,90
16:42,17:30,1002,1050,48
16:44,17:28,1004,1048,44
16:45,17:08,1005,1028,23
17:14,18:07,1034,1087,53
17:28,18:14,1048,1094,46
17:32,18:00,1052,1080,28
17:37,18:46,1057,1126,69
17:38,19:04,1058,1144,86
17:48,18:09,1068,1089,21
18:02,18:40,1082,1120,38
18:16,18:36,1096,1116,20
18:20,18:53,1100,1133,33
18:21,19:04,1101,1144,43
18:35,19:44,1115,1184,69
18:45,19:14,1125,1154,29
18:46,19:22,1126,1162,36
18:58,19:51,1138,1191,53
19:24,20:27,1164,1227,63
19:25,20:09,1165,1209,44
19:26,20:28,1166,1228,62
19:35,19:55,1175,1195,20
19:37,19:57,1177,1197,20
19:56,20:44,1196,1244,48
20:19,20:39,1219,1239,20
20:50,22:20,1250,1340,90
20:52,21:28,1252,1288,36
20:55,21:24,1255,1284,29
21:14,22:28,1274,1348,74
21:47,22:20,1307,1340,33
21:53,22:40,1313,1360,47
