start_time,end_time,start_minute,end_minute,duration
04:07,05:25,247,325,78
04:23,05:03,263,303,40
04:28,05:31,268,331,63
04:46,05:25,286,325,39
04:47,05:07,287,307,20
04:55,06:19,295,379,84
04:58,05:30,298,330,32
05:15,06:09,315,369,54
05:19,06:35,319,395,76
05:53,06:50,353,410,57
06:12,06:32,372,392,20
06:13,07:13,373,433,60
06:23,06:54,383,414,31
06:32,07:18,392,438,46
06:38,07:29,398,449,51
06:43,07:52,403,472,69
06:47,07:11,407,431,24
07:00,07:50,420,470,50
07:11,07:55,431,475,44
07:15,08:17,435,497,62
07:21,08:23,441,503,62
07:21,07:55,441,475,34
07:32,08:43,452,523,71
07:34,08:26,454,506,52
07:34,08:26,454,506,52
07:39,08:20,459,500,41
07:49,08:46,469,526,57
07:49,08:47,469,527,58
07:56,08:37,476,517,41
08:01,08:49,481,529,48
08:07,08:51,487,531,44
08:09,09:26,489,566,77
08:15,08:59,495,539,44
08:16,09:23,496,563,67
08:19,09:33,499,573,74
08:24,08:56,504,536,32
08:39,09:25,519,565,46
08:47,09:49,527,589,62
08:52,09:57,532,597,65
09:05,10:03,545,603,58
09:06,10:28,546,628,82
09:08,10:21,548,621,73
09:13,09:33,553,573,20
09:18,10:21,558,621,63
09:18,10:30,558,630,72
09:21,10:26,561,626,65
09:24,09:52,564,592,28
09:31,10:44,571,644,73
09:34,10:44,574,644,70
09:36,11:06,576,666,90
09:41,10:30,581,630,49
09:45,10:42,585,642,57
09:55,10:44,595,644,49
10:00,10:27,600,627,27
10:02,11:08,602,668,66
10:10,10:46,610,646,36
10:18,11:09,618,669,51
10:27,10:57,627,657,30
10:39,11:31,639,691,52
11:10,12:13,670,733,63
11:15,11:59,675,719,44
12:14,12:34,734,754,20
12:18,13:20,738,800,62
12:31,13:22,751,802,51
13:00,13:35,780,815,35
13:33,14:24,813,864,51
14:07,15:00,847,900,53
14:17,14:55,857,895,38
14:22,15:08,862,908,46
14:22,15:35,862,935,73
14:23,14:58,863,898,35
14:29,14:55,869,895,26
14:30,15:22,870,922,52
14:45,15:42,885,942,57
15:17,15:49,917,949,32
15:23,15:51,923,951,28
15:35,16:28,935,988,53
15:43,16:41,943,1001,58
15:43,16:47,943,1007,64
15:46,16:18,946,978,32
16:05,17:02,965,1022,57
16:08,16:40,968,1000,32
16:13,17:25,973,1045,72
16:17,17:16,977,1036,59
16:21,17:16,981,1036,55
16:22,16:58,982,1018,36
16:23,17:14,983,1034,51
16:29,17:22,989,1042,53
16:30,17:19,990,1039,49
16:38,18:05,998,1085,87
16:39,17:30,999,1050,51
16:44,17:38,1004,1058,54
16:49,17:52,1009,1072,63
17:01,18:05,1021,1085,64
17:06,18:06,1026,1086,60
17:06,17:57,1026,1077,51
17:07,18:03,1027,1083,56
17:18,18:26,1038,1106,68
17:20,18:14,1040,1094,54
17:25,18:14,1045,1094,49
17:27,18:23,1047,1103,56
17:31,18:17,1051,1097,46
17:32,18:35,1052,1115,63
17:34,18:23,1054,1103,49
17:36,18:15,1056,1095,39
17:37,17:57,1057,1077,20
17:38,17:58,1058,1078,20
17:39,18:11,1059,1091,32
17:51,18:18,1071,1098,27
17:56,18:25,1076,1105,29
17:57,18:56,1077,1136,59
17:58,18:47,1078,1127,49
18:04,18:58,1084,1138,54
18:13,18:59,1093,1139,46
18:14,19:07,1094,1147,53
18:17,19:18,1097,1158,61
18:20,19:50,1100,1190,90
18:20,19:13,1100,1153,53
18:26,19:08,1106,1148,42
18:27,19:12,1107,1152,45
18:28,19:35,1108,1175,67
18:29,19:44,1109,1184,75
18:32,20:02,1112,1202,90
18:32,19:32,1112,1172,60
18:41,19:47,1121,1187,66
18:48,19:21,1128,1161,33
18:53,19:31,1133,1171,38
19:04,19:56,1144,1196,52
19:09,20:06,1149,1206,57
19:19,20:07,1159,1207,48
19:24,19:54,1164,1194,30
19:24,20:31,1164,1231,67
19:26,20:22,1166,1222,56
19:26,19:46,1166,1186,20
19:28,20:21,1168,1221,53
19:42,20:52,1182,1252,70
19:49,20:28,1189,1228,39
19:56,21:19,1196,1279,83
20:01,20:41,1201,1241,40
20:07,21:02,1207,1262,55
20:14,21:04,1214,1264,50
20:30,21:28,1230,1288,58
20:38,21:26,1238,1286,48
20:53,21:44,1253,1304,51
20:58,21:50,1258,1310,52
21:02,22:04,1262,1324,62
21:17,21:57,1277,1317,40
21:30,22:25,1290,1345,55
21:41,22:44,1301,1364,63
21:50,22:56,1310,1376,66
